code,coding_term,ACE_indicator_code,indicator_specific,indicator_1,indicator_2,domain,code_original,severity,cut_off,scale,reference_std,individual,system
d_60839,Citalopram 40mg tablets (Almus Pharmaceuticals Ltd),MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,71379020,40mg,"","","",2,prodcode
d_55033,Citalopram 40mg tablets (DE Pharmaceuticals),MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,38528020,40mg,"","","",2,prodcode
d_34603,Citalopram 40mg tablets (Mylan),MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,66459020,40mg,"","","",2,prodcode
d_45223,Citalopram 40mg tablets (Niche Generics Ltd),MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,66688020,40mg,"","","",2,prodcode
d_34466,Citalopram 40mg tablets (Sandoz Ltd),MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,65131020,40mg,"","","",2,prodcode
d_45304,Citalopram 40mg tablets (Teva UK Ltd),MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,68049020,40mg,"","","",2,prodcode
d_46926,Citalopram 40mg tablets (Zentiva),MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,66160020,40mg,"","","",2,prodcode
d_815,Cipramil 40mg/ml drops (Lundbeck Ltd),MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,77312020,40mg/ml,"","","",2,prodcode
d_513,Citalopram 40mg/ml oral drops sugar free,MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,77306020,40mg/ml,"","","",2,prodcode
d_57936,Citalopram 40mg/ml oral drops sugar free (A A H Pharmaceuticals Ltd),MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,76354020,40mg/ml,"","","",2,prodcode
d_56292,Citalopram 40mg/ml oral drops sugar free (Actavis UK Ltd),MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,04037020,40mg/ml,"","","",2,prodcode
d_6481,Mirtazapine 45mg orodispersible tablets,MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,87478020,45mg,"","","",2,prodcode
d_43235,Mirtazapine 45mg orodispersible tablets (A A H Pharmaceuticals Ltd),MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,74708020,45mg,"","","",2,prodcode
d_43236,Mirtazapine 45mg orodispersible tablets (Actavis UK Ltd),MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,74668020,45mg,"","","",2,prodcode
d_43256,Mirtazapine 45mg orodispersible tablets (Focus Pharmaceuticals Ltd),MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,74689020,45mg,"","","",2,prodcode
d_43247,Mirtazapine 45mg orodispersible tablets (Genus Pharmaceuticals Ltd),MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,74977020,45mg,"","","",2,prodcode
d_64139,Mirtazapine 45mg orodispersible tablets (Mylan),MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,77228020,45mg,"","","",2,prodcode
d_43234,Mirtazapine 45mg orodispersible tablets (Teva UK Ltd),MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,74033020,45mg,"","","",2,prodcode
d_49820,Mirtazapine 45mg orodispersible tablets sugar free,MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,41254020,45mg,"","","",2,prodcode
d_6854,Mirtazapine 45mg tablets,MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,88881020,45mg,"","","",2,prodcode
d_33337,Mirtazapine 45mg tablets (A A H Pharmaceuticals Ltd),MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,69832020,45mg,"","","",2,prodcode
d_58625,Mirtazapine 45mg tablets (Actavis UK Ltd),MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,76428020,45mg,"","","",2,prodcode
d_59954,Mirtazapine 45mg tablets (Almus Pharmaceuticals Ltd),MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,09912020,45mg,"","","",2,prodcode
d_64223,Mirtazapine 45mg tablets (Teva UK Ltd),MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,75313020,45mg,"","","",2,prodcode
d_15268,Zispin SolTab 45mg orodispersible tablets (Merck Sharp & Dohme Ltd),MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,87482020,45mg,"","","",2,prodcode
d_15163,Edronax 4mg tablets (Pfizer Ltd),MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,84961020,4mg,"","","",2,prodcode
d_2356,Reboxetine 4mg tablets,MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,84955020,4mg,"","","",2,prodcode
d_54747,Optimax 500mg capsules (Intrapharm Laboratories Ltd),MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,47015020,500mg,"","","",2,prodcode
d_5611,Optimax 500mg tablets (Intrapharm Laboratories Ltd),MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,50868020,500mg,"","","",2,prodcode
d_12221,Pacitron 500mg Tablet (Rorer Pharmaceuticals Ltd),MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,50957020,500mg,"","","",2,prodcode
d_54686,Tryptophan 500mg capsules,MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,47014020,500mg,"","","",2,prodcode
d_4422,Tryptophan 500mg tablets,MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,67310020,500mg,"","","",2,prodcode
d_59593,Fluanxol 500microgram tablets (Lexon (UK) Ltd),MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,03813020,500microgram,"","","",2,prodcode
d_3953,Fluanxol 500microgram tablets (Lundbeck Ltd),MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,49502020,500microgram,"","","",2,prodcode
d_20571,Fluphenazine with nortriptyline 500microgramswith10mg Tablet,MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,62045020,500micrograms with 10mg,"","","",2,prodcode
d_4682,Amitriptyline 50mg modified-release capsules,MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,60223020,50mg,"","","",2,prodcode
d_40396,Amitriptyline 50mg Tablet (Berk Pharmaceuticals Ltd),MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,48491020,50mg,"","","",2,prodcode
d_1888,Amitriptyline 50mg tablets,MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,58951020,50mg,"","","",2,prodcode
d_34274,Amitriptyline 50mg tablets (A A H Pharmaceuticals Ltd),MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,48498020,50mg,"","","",2,prodcode
d_34634,Amitriptyline 50mg tablets (Actavis UK Ltd),MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,48509020,50mg,"","","",2,prodcode
d_64330,Amitriptyline 50mg tablets (Almus Pharmaceuticals Ltd),MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,70951020,50mg,"","","",2,prodcode
d_46970,Amitriptyline 50mg tablets (IVAX Pharmaceuticals UK Ltd),MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,48524020,50mg,"","","",2,prodcode
d_34182,Amitriptyline 50mg tablets (Kent Pharmaceuticals Ltd),MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,48518020,50mg,"","","",2,prodcode
d_33624,Amitriptyline 50mg tablets (Teva UK Ltd),MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,48481020,50mg,"","","",2,prodcode
d_34107,Amitriptyline 50mg tablets (Wockhardt UK Ltd),MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,48486020,50mg,"","","",2,prodcode
d_7693,Anafranil 50mg capsules (Novartis Pharmaceuticals UK Ltd),MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,55388020,50mg,"","","",2,prodcode
d_3925,Clomipramine 50mg capsules,MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,61465020,50mg,"","","",2,prodcode
d_45318,Clomipramine 50mg capsules (A A H Pharmaceuticals Ltd),MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,50948020,50mg,"","","",2,prodcode
d_41597,Clomipramine 50mg capsules (IVAX Pharmaceuticals UK Ltd),MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,57826020,50mg,"","","",2,prodcode
d_53187,Clomipramine 50mg capsules (Kent Pharmaceuticals Ltd),MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,03701020,50mg,"","","",2,prodcode
d_65804,Clomipramine 50mg capsules (Teva UK Ltd),MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,54671020,50mg,"","","",2,prodcode
d_27008,Domical 50mg Tablet (Berk Pharmaceuticals Ltd),MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,55364020,50mg,"","","",2,prodcode
d_5073,Doxepin 50mg capsules,MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,62852020,50mg,"","","",2,prodcode
d_6274,Efexor 50mg tablets (Wyeth Pharmaceuticals),MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,48378020,50mg,"","","",2,prodcode
d_2897,Faverin 50mg tablets (Mylan),MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,62073020,50mg,"","","",2,prodcode
d_2880,Fluvoxamine 50mg tablets,MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,62069020,50mg,"","","",2,prodcode
d_7784,IMIPRAMINE 50 MG TAB,MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,04843007,50mg,"","","",2,prodcode
d_1612,Lustral 50mg tablets (Pfizer Ltd),MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,74046020,50mg,"","","",2,prodcode
d_488,Sertraline 50mg tablets,MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,74050020,50mg,"","","",2,prodcode
d_32401,Sertraline 50mg tablets (A A H Pharmaceuticals Ltd),MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,71725020,50mg,"","","",2,prodcode
d_58723,Sertraline 50mg tablets (Accord Healthcare Ltd),MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,39811020,50mg,"","","",2,prodcode
d_42387,Sertraline 50mg tablets (Actavis UK Ltd),MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,72034020,50mg,"","","",2,prodcode
d_45915,Sertraline 50mg tablets (Almus Pharmaceuticals Ltd),MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,75620020,50mg,"","","",2,prodcode
d_63481,Sertraline 50mg tablets (Aurobindo Pharma Ltd),MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,03878020,50mg,"","","",2,prodcode
d_62693,Sertraline 50mg tablets (Bristol Laboratories Ltd),MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,03875020,50mg,"","","",2,prodcode
d_58664,Sertraline 50mg tablets (Mylan),MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,72232020,50mg,"","","",2,prodcode
d_55488,Sertraline 50mg tablets (Teva UK Ltd),MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,72091020,50mg,"","","",2,prodcode
d_62927,Sertraline 50mg tablets (Wockhardt UK Ltd),MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,72107020,50mg,"","","",2,prodcode
d_35493,Sinepin 50mg capsules (Marlborough Pharmaceuticals Ltd),MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,92459020,50mg,"","","",2,prodcode
d_12125,Sinequan 50mg capsules (Pfizer Ltd),MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,55466020,50mg,"","","",2,prodcode
d_2531,Surmontil 50mg capsules (Sanofi),MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,55418020,50mg,"","","",2,prodcode
d_2533,TRIMIPRAMINE 50 MG TAB,MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,01787007,50mg,"","","",2,prodcode
d_3196,Trimipramine 50mg capsules,MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,67282020,50mg,"","","",2,prodcode
d_65445,Trimipramine 50mg capsules (A A H Pharmaceuticals Ltd),MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,71739020,50mg,"","","",2,prodcode
d_8332,Tryptizol 50mg Tablet (Merck Sharp & Dohme Ltd),MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,55442020,50mg,"","","",2,prodcode
d_2617,Venlafaxine 50mg tablets,MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,54688020,50mg,"","","",2,prodcode
d_4690,Amitriptyline 50mg/5ml oral solution sugar free,MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,75329020,50mg/5ml,"","","",2,prodcode
d_34251,Amitriptyline 50mg/5ml oral solution sugar free (Rosemont Pharmaceuticals Ltd),MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,55687020,50mg/5ml,"","","",2,prodcode
d_59820,Amitriptyline 50mg/5ml oral solution sugar free (Wockhardt UK Ltd),MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,77899020,50mg/5ml,"","","",2,prodcode
d_53161,Clomipramine 50mg/5ml oral solution,MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,19451020,50mg/5ml,"","","",2,prodcode
d_38274,Clomipramine 50mg/5ml oral suspension,MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,95021020,50mg/5ml,"","","",2,prodcode
d_7328,Sertraline 50mg/5ml oral suspension,MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,90497020,50mg/5ml,"","","",2,prodcode
d_61842,Trazodone 50mg/5ml oral solution,MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,34746020,50mg/5ml,"","","",2,prodcode
d_65213,Trimipramine 50mg/5ml oral solution,MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,34986020,50mg/5ml,"","","",2,prodcode
d_785,Cipralex 5mg tablets (Lundbeck Ltd),MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,87526020,5mg,"","","",2,prodcode
d_6405,Escitalopram 5mg tablets,MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,87524020,5mg,"","","",2,prodcode
d_64141,Amitriptyline 5mg/5ml oral solution,MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,18973020,5mg/5ml,"","","",2,prodcode
d_6895,Duloxetine 60mg gastro-resistant capsules,MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,88847020,60mg,"","","",2,prodcode
d_63763,Duloxetine 60mg gastro-resistant capsules (A A H Pharmaceuticals Ltd),MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,48890021,60mg,"","","",2,prodcode
d_65888,Duloxetine 60mg gastro-resistant capsules (Actavis UK Ltd),MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,48889021,60mg,"","","",2,prodcode
d_65892,Duloxetine 60mg gastro-resistant capsules (Mawdsley-Brooks & Company Ltd),MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,53770021,60mg,"","","",2,prodcode
d_51383,Duloxetine 60mg gastro-resistant capsules (Sigma Pharmaceuticals Plc),MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,10967020,60mg,"","","",2,prodcode
d_64442,Duloxetine 60mg gastro-resistant capsules (Teva UK Ltd),MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,52348021,60mg,"","","",2,prodcode
d_4075,Fluoxetine 60mg capsules,MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,69656020,60mg,"","","",2,prodcode
d_34856,Fluoxetine 60mg capsules (Mylan),MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,65464020,60mg,"","","",2,prodcode
d_4907,Prozac 60mg capsules (Eli Lilly and Company Ltd),MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,69508020,60mg,"","","",2,prodcode
d_2093,Gamanil 70mg tablets (Merck Serono Ltd),MHP1,Antidepressant,Depression incl. antidepressants,Common mental health problems,MHP,55432020,70mg,"","","",2,prodcode
