code,coding_term,ACE_indicator_code,indicator_specific,indicator_1,indicator_2,domain,code_original,severity,cut_off,scale,reference_std,individual,system,SnomedCTConceptId,SnomedCTDescriptionId,EmisCodeCategoryId
60523,FH: Child battering,CM7,Physical or sexual abuse,"Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,12Z2.11,"","","","",1,read,160472006,250153017,7
115468,Child at risk conf fee to SS,CM6,Child maltreatment NOS,Suspected CM NOS (incl. neglect and social service involvements),Suspected CM,CM,9F23.00,"","","",2,3,read,308973003,452327013,37
113195,Risk child case conf admin,CM6,Child maltreatment NOS,Suspected CM NOS (incl. neglect and social service involvements),Suspected CM,CM,9F2..11,"","","",2,3,read,,,
113988,"[X]Assault by sharp object, occurrence on farm",CM7,"Assault NOS, CM","Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,U3E7.00,"","","","",1,read,52684005,87673015,32
114360,"[X]Assault by pesticides, occurrence at home",CM7,"Assault NOS, CM","Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,U320.00,"","","","",1,read,404121000000106,963411000000114,32
113794,"[X]Assault by smoke, fire and flames, occurrence at home",CM7,"Assault NOS, CM","Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,U3C0.00,"","","","",1,read,52684005,87673015,32
114917,[X]Assault by drug medicam+biol subst occ sport/athlet area,CM7,"Assault NOS, CM","Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,U303.00,"","","","",1,read,52684005,87673015,32
114576,[X]Assault by drug medicam+biolog substn occ unspecif place,CM7,"Assault NOS, CM","Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,U30z.00,"","","","",1,read,52684005,87673015,32
114470,[X]Assault by crash of motor vehicle occ indust/constr area,CM7,"Assault NOS, CM","Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,U3J6.00,"","","","",1,read,52684005,87673015,32
115932,[X]Assault by unspecified means occurrn sport/athletic area,CM7,"Assault NOS, CM","Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,U3z3.00,"","","","",1,read,52684005,87673015,32
115568,"[X]Assault by gases + vapours, occurrence on street/highway",CM7,"Assault NOS, CM","Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,U334.00,"","","","",1,read,52684005,87673015,32
113323,[X]Assault rifl s'gun+larg firearm disch occ unspecif place,CM7,"Assault NOS, CM","Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,U39z.00,"","","","",1,read,52684005,87673015,32
113051,"[X]Assault by other specified means, occurrence on farm",CM7,"Assault NOS, CM","Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,U3y7.00,"","","","",1,read,52684005,87673015,32
115597,[X]Assault by hanging strangult+suffocat occ unspecif place,CM7,"Assault NOS, CM","Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,U36z.00,"","","","",1,read,52684005,87673015,32
112692,"[X]Assault by drowning and submersion, occurrence at home",CM7,"Assault NOS, CM","Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,U370.00,"","","","",1,read,219197006,331617019,32
113188,[X]Assault by handgun discharge occurrn resident institutn,CM7,"Assault NOS, CM","Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,U381.00,"","","","",1,read,52684005,87673015,32
113313,[X]Assault rifl s'gun+larg firearm disch occ street/highway,CM7,"Assault NOS, CM","Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,U394.00,"","","","",1,read,52684005,87673015,32
113318,[X]Assault by unspecified means occurrn trade/service area,CM7,"Assault NOS, CM","Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,U3z5.00,"","","","",1,read,52684005,87673015,32
115617,[X]Assault by steam hot vapor+hot obj occ resident instit'n,CM7,"Assault NOS, CM","Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,U3D1.00,"","","","",1,read,219231000,331651015,32
25033,Child/parent violence,IPV3,Parental domestic violence NOS,Suspected IPV NOS,Suspected IPV (susp. IPV),IPV,13W4000,"","","",2,2,read,161064007,251128014,17
11246,At risk violence in the home,IPV3,Parental intimate partner violence NOS,Suspected IPV NOS,Suspected IPV (susp. IPV),IPV,13VF.00,"","","",2,2,read,161051006,251109019,17
464,Domestic problems,IPV3,Parental intimate partner violence NOS,Suspected IPV NOS,Suspected IPV (susp. IPV),IPV,13HT115,"","","",2,3,read,266949007,397773012,17
8170,History of abuse,IPV3,Parental intimate partner violence NOS,Suspected IPV NOS,Suspected IPV (susp. IPV),IPV,14X..00,"","","",2,2,read,313214000,457072016,32
11965,Family member on protection register,IPV3,Parental intimate partner violence NOS,Suspected IPV NOS,Suspected IPV (susp. IPV),IPV,13IN.00,"","","",2,2,read,160888002,250837017,17
106303,Adult safeguarding concern,IPV3,Parental intimate partner violence NOS,Suspected IPV NOS,Suspected IPV (susp. IPV),IPV,9Ngj.00,"","","",2,1,read,766561000000109,1707311000000116,17
32863,Significant event reviewed,IPV3,Parental intimate partner violence NOS,Suspected IPV NOS,Suspected IPV (susp. IPV),IPV,9g1..00,"","","",2,2,read,819261000000100,2134201000000119,37
38935,Multi-professional risk assessment done,IPV3,Parental intimate partner violence NOS,Suspected IPV NOS,Suspected IPV (susp. IPV),IPV,9Oh3.00,"","","",2,2,read,93461000000100,142281000000116,37
99861,Under multi-agency care,IPV3,Parental intimate partner violence NOS,Suspected IPV NOS,Suspected IPV (susp. IPV),IPV,9NNY.00,"","","",2,2,read,512521000000100,1139741000000110,37
30737,Family member removed from protection register,IPV3,Parental intimate partner violence NOS,Suspected IPV NOS,Suspected IPV (susp. IPV),IPV,13IP.00,"","","",2,2,read,160890001,250839019,17
51033,Significant event resolved,IPV3,Parental intimate partner violence NOS,Suspected IPV NOS,Suspected IPV (susp. IPV),IPV,9g2..00,"","","",2,2,read,819251000000103,2134181000000118,37
93646,Family member on child protection register,IPV3,Parental intimate partner violence NOS,Suspected IPV NOS,Suspected IPV (susp. IPV),IPV,13Ig.00,"","","",2,2,read,293371000000108,515271000000110,17
102759,Referral to safeguarding adults team,IPV3,Parental intimate partner violence NOS,Suspected IPV NOS,Suspected IPV (susp. IPV),IPV,8Hkc.00,"","","",2,2,read,514331000000104,1143741000000113,40
53123,Significant,IPV3,Parental intimate partner violence NOS,Suspected IPV NOS,Suspected IPV (susp. IPV),IPV,9c40.00,"","","",2,2,read,386134007,1480317012,37
105018,Child no longer safeguarding concern,IPV3,Parental intimate partner violence NOS,Suspected IPV NOS,Suspected IPV (susp. IPV),IPV,9NgB.00,"","","",2,2,read,810771000000107,2115371000000111,37
111519,Multi-agency case management review,IPV3,Parental intimate partner violence NOS,Suspected IPV NOS,Suspected IPV (susp. IPV),IPV,98G0.00,"","","",2,2,read,,,
105329,History of being victim of domestic violence,IPV3,Parental intimate partner violence NOS,Suspected IPV NOS,Suspected IPV (susp. IPV),IPV,14XE.00,"","","",2,2,read,850441000000102,2203601000000111,32
110916,At risk of domestic violence,IPV3,Parental intimate partner violence NOS,Suspected IPV NOS,Suspected IPV (susp. IPV),IPV,13ZZ000,"","","",2,2,read,,,
42454,Battered husband - history,IPV3,Parental intimate partner violence NOS,Suspected IPV NOS,Suspected IPV (susp. IPV),IPV,13HC.00,"","","",2,2,read,160801005,250676018,17
23508,Battered husband,IPV3,Parental intimate partner violence NOS,Suspected IPV NOS,Suspected IPV (susp. IPV),IPV,SN56400,"","","",2,2,read,213013002,324767013,32
110925,Family member no longer on child protection register,IPV3,Parental intimate partner violence NOS,Suspected IPV NOS,Suspected IPV (susp. IPV),IPV,13IP000,"","","",2,2,read,,,
106776,Adult no longer safeguarding concern,IPV3,Parental intimate partner violence NOS,Suspected IPV NOS,Suspected IPV (susp. IPV),IPV,9Ngk.00,"","","",2,3,read,766601000000109,1707391000000113,37
109976,Safeguarding adults protection plan completed,IPV3,Parental intimate partner violence NOS,Suspected IPV NOS,Suspected IPV (susp. IPV),IPV,8CMh.00,"","","",2,2,read,943021000000103,2412661000000118,32
60980,Multi-professional risk assessment default,IPV3,Parental intimate partner violence NOS,Suspected IPV NOS,Suspected IPV (susp. IPV),IPV,9Oh4.00,"","","",2,2,read,93471000000107,142291000000119,37
111174,History of domestic physical abuse,IPV3,Parental intimate partner violence NOS,Suspected IPV NOS,Suspected IPV (susp. IPV),IPV,14XD100,"","","",2,2,read,,,
111290,At risk of psychological abuse,IPV3,Parental intimate partner violence NOS,Suspected IPV NOS,Suspected IPV (susp. IPV),IPV,13ZZ100,"","","",2,2,read,,,
109194,DASH (Dom Abuse Stalking Harassment HBV) 2009 Risk Checklist,IPV3,Parental intimate partner violence NOS,Suspected IPV NOS,Suspected IPV (susp. IPV),IPV,38Qm.00,"","","",2,2,read,886191000000106,2283861000000110,32
111446,History of domestic emotional abuse,IPV3,Parental intimate partner violence NOS,Suspected IPV NOS,Suspected IPV (susp. IPV),IPV,14XD000,"","","",2,2,read,,,
110111,Generic Risk Indicators (Nat Risk Frwk Assess Child Yng Ppl),IPV3,Parental intimate partner violence NOS,Suspected IPV NOS,Suspected IPV (susp. IPV),IPV,38Qt.00,"","","",2,2,read,928751000000101,2380281000000116,32
106540,[X]Other specified drowning and submersion occurrn at home,IPV3,Parental intimate partner violence NOS,Suspected IPV NOS,Suspected IPV (susp. IPV),IPV,U13y000,Home,"","",2,2,read,217748000,330014018,32
49606,[X]Sexual assault by bodil forc occ sch oth ins/pub adm area,IPV4,"Sexual abuse, IPV","Suspected IPV, physical or sexual abuse",Suspected IPV (susp. IPV),IPV,U3L2.00,"","","","",2,read,248110007,370402013,32
103885,[X]Sexual assault by bodily force occurrn indust/constr area,IPV4,"Sexual abuse, IPV","Suspected IPV, physical or sexual abuse",Suspected IPV (susp. IPV),IPV,U3L6.00,"","","","",2,read,248110007,370402013,32
98971,[X]Sexual assault by bodily force occurrn trade/servce area,IPV4,"Sexual abuse, IPV","Suspected IPV, physical or sexual abuse",Suspected IPV (susp. IPV),IPV,U3L5.00,"","","","",2,read,248110007,370402013,32
7387,History of sexual abuse,IPV4,"Sexual abuse, IPV","Suspected IPV, physical or sexual abuse",Suspected IPV (susp. IPV),IPV,14X1.00,"","","","",2,read,313216003,457074015,32
3879,Sexual abuse,IPV4,"Sexual abuse, IPV","Suspected IPV, physical or sexual abuse",Suspected IPV (susp. IPV),IPV,SN57100,"","","","",2,read,213017001,324771011,32
3750,Sexual assault,IPV4,"Sexual abuse, IPV","Suspected IPV, physical or sexual abuse",Suspected IPV (susp. IPV),IPV,TL01.11,"","","","",2,read,248110007,370402013,32
7816,[X]Rape,IPV4,"Sexual abuse, IPV","Suspected IPV, physical or sexual abuse",Suspected IPV (susp. IPV),IPV,U3L..11,"","","","",2,read,248111006,370404014,32
22840,Victim of sexual abuse,IPV4,"Sexual abuse, IPV","Suspected IPV, physical or sexual abuse",Suspected IPV (susp. IPV),IPV,14X6.00,"","","","",2,read,225826001,339326011,32
12264,[V]Observation following alleged rape,IPV4,"Sexual abuse, IPV","Suspected IPV, physical or sexual abuse",Suspected IPV (susp. IPV),IPV,ZV71511,"","","","",2,read,171403008,265590014,1
36338,[X]Sexual assault by bodily force,IPV4,"Sexual abuse, IPV","Suspected IPV, physical or sexual abuse",Suspected IPV (susp. IPV),IPV,U3L..00,"","","","",2,read,39379000,66028010,32
35408,At risk of sexual abuse,IPV4,"Sexual abuse, IPV","Suspected IPV, physical or sexual abuse",Suspected IPV (susp. IPV),IPV,13ZW.00,"","","","",2,read,417361000,2548318010,17
20956,"[X]Assault by bodily force, occurrence at home",IPV4,"Physical abuse, IPV","Suspected IPV, physical or sexual abuse",Suspected IPV (susp. IPV),IPV,U3K0.00,Home,"","","",2,read,52684005,87673015,32
24008,[V]Problem relatd/alleg sex abuse cld by person prim sup grp,IPV4,"Sexual abuse, IPV","Suspected IPV, physical or sexual abuse",Suspected IPV (susp. IPV),IPV,ZV4G400,"","","","",2,read,443251000000101,1023331000000111,32
28782,Sexual abuse counselling,IPV4,"Sexual abuse, IPV","Suspected IPV, physical or sexual abuse",Suspected IPV (susp. IPV),IPV,Z411.00,"","","","",2,read,,,
24072,[V]Probs rel alleg sex abuse child by pers out prim sup grp,IPV4,"Sexual abuse, IPV","Suspected IPV, physical or sexual abuse",Suspected IPV (susp. IPV),IPV,ZV4F900,"","","","",2,read,452651000000107,1008201000000113,32
24895,[X]Attempted rape,IPV4,"Sexual abuse, IPV","Suspected IPV, physical or sexual abuse",Suspected IPV (susp. IPV),IPV,U3L..12,"","","","",2,read,39379000,66028010,32
43137,"Homicide and assault by fight, brawl and rape",IPV4,"Sexual abuse, IPV","Suspected IPV, physical or sexual abuse",Suspected IPV (susp. IPV),IPV,TL0..00,"","","","",2,read,219177001,331593012,32
47066,[V]Family history of sexual abuse to sibling,IPV4,"Sexual abuse, IPV","Suspected IPV, physical or sexual abuse",Suspected IPV (susp. IPV),IPV,ZV19E00,"","","","",2,read,720741001,3319722012,32
48811,[X]Sexual assault by bodily force occurrn unspecified place,IPV4,"Sexual abuse, IPV","Suspected IPV, physical or sexual abuse",Suspected IPV (susp. IPV),IPV,U3Lz.00,Unspecified place,"","","",2,read,248110007,370402013,32
49570,"Manslaughter, nonaccidental, NOS",IPV4,"Physical abuse, IPV","Suspected IPV, physical or sexual abuse",Suspected IPV (susp. IPV),IPV,TLxz000,"","","","",2,read,49250007,82048014,32
24575,"[X]Sexual assault by bodily force, occurrence at home",IPV4,"Sexual abuse, IPV","Suspected IPV, physical or sexual abuse",Suspected IPV (susp. IPV),IPV,U3L0.00,Home,"","","",2,read,248110007,370402013,32
61907,Exam. for alleged rape,IPV4,"Sexual abuse, IPV","Suspected IPV, physical or sexual abuse",Suspected IPV (susp. IPV),IPV,69A6.00,"","","","",2,read,171403008,265590014,1
53152,[V]Observation following alleged rape or seduction,IPV4,"Sexual abuse, IPV","Suspected IPV, physical or sexual abuse",Suspected IPV (susp. IPV),IPV,ZV71500,"","","","",2,read,171403008,265590014,1
41570,"[X]Assault by sharp object, occurrence at home",IPV4,"Physical abuse, IPV","Suspected IPV, physical or sexual abuse",Suspected IPV (susp. IPV),IPV,U3E0.00,Home,"","","",2,read,52684005,87673015,32
109692,At risk of sexual exploitation,IPV4,"Sexual abuse, IPV","Suspected IPV, physical or sexual abuse",Suspected IPV (susp. IPV),IPV,13VX.00,"","","","",2,read,919461000000108,2360571000000118,17
16226,Risk of non-accidental injury,IPV4,"Physical abuse, IPV","Suspected IPV, physical or sexual abuse",Suspected IPV (susp. IPV),IPV,63CB.00,"","","","",2,read,169946000,263576013,16
54319,[X]Sexual assault by bodily force occurrn oth specif place,IPV4,"Sexual abuse, IPV","Suspected IPV, physical or sexual abuse",Suspected IPV (susp. IPV),IPV,U3Ly.00,Other specified places,"","","",2,read,248110007,370402013,32
24322,[X]Sexual assault by bodily force occurrn on street/highway,IPV4,"Sexual abuse, IPV","Suspected IPV, physical or sexual abuse",Suspected IPV (susp. IPV),IPV,U3L4.00,"","","","",2,read,248110007,370402013,32
109213,Victim of sexual harassment,IPV4,"Sexual abuse, IPV","Suspected IPV, physical or sexual abuse",Suspected IPV (susp. IPV),IPV,14X6000,"","","","",2,read,225830003,339330014,32
43307,"Battered man, unspecified",IPV4,"Physical abuse, IPV","Suspected IPV, physical or sexual abuse",Suspected IPV (susp. IPV),IPV,SN56200,"","","","",2,read,225824003,339324014,32
60515,Child prostitute,IPV4,"Sexual abuse, IPV","Suspected IPV, physical or sexual abuse",Suspected IPV (susp. IPV),IPV,0AK3.00,"","","","",2,read,159801002,248918015,17
73101,[X]Sexual assault by bodily force occurrn resident instit'n,IPV4,"Sexual abuse, IPV","Suspected IPV, physical or sexual abuse",Suspected IPV (susp. IPV),IPV,U3L1.00,Residential institution,"","","",2,read,248110007,370402013,32
99124,"[X]Assault by handgun discharge, occurrence at home",IPV4,"Physical abuse, IPV","Suspected IPV, physical or sexual abuse",Suspected IPV (susp. IPV),IPV,U380.00,Home,"","","",2,read,52684005,87673015,32
96493,[X]Assault by rifl shotgun+larger firearm disch occ at home,IPV4,"Physical abuse, IPV","Suspected IPV, physical or sexual abuse",Suspected IPV (susp. IPV),IPV,U390.00,Home,"","","",2,read,52684005,87673015,32
59512,[X]Struck by thrown projectd/falling object occurrn at home,IPV4,"Physical abuse, IPV","Suspected IPV, physical or sexual abuse",Suspected IPV (susp. IPV),IPV,U110000,Home,"","","",2,read,88817006,147266018,32
66326,[X]Assault by oth+unspecif firearm discharge occurrn home,IPV4,"Physical abuse, IPV","Suspected IPV, physical or sexual abuse",Suspected IPV (susp. IPV),IPV,U3A0.00,Home,"","","",2,read,52684005,87673015,32
