code,coding_term,ACE_indicator_code,indicator_specific,indicator_1,indicator_2,domain,code_original,severity,cut_off,scale,reference_std,individual,system
68150,Hallucinogen dependence NOS,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,E245z00,Severe,"","","",2,read
73448,"Hallucinogen dependence, episodic",SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,E245200,Severe,"","","",2,read
72564,"Other specified drug dependence, episodic",SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,E247200,Severe,"","","",2,read
49557,Psychotropic agent poisoning NOS,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,SL9z.00,Severe,"","","",2,read
103726,Shares drug equipment,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,1V35.00,Severe,"","","",2,read
27652,[X]Men & beh dis due opioids: resid & late-onset psychot dis,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,Eu11700,Severe,"","","",2,read
92291,[X]Ment/behav dis due use hallucinogens: unsp ment/behav dis,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,Eu16z00,Severe,"","","",2,read
71761,CAAP - Cocaine abuse assessment profile,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,ZR3Z.11,Severe,"","","",2,read
72342,"Combined drug dependence, excluding opioid, NOS",SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,E249z00,Severe,"","","",2,read
91260,"Combined drug dependence, excluding opioid, unspecified",SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,E249000,Severe,"","","",2,read
92353,"Hallucinogen dependence, unspecified",SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,E245000,Severe,"","","",2,read
72371,Lysergic acid diethylamide dependence,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,E245.12,Severe,"","","",2,read
93009,[X]Men/beh dis mlt drg use/oth psy sbs: oth men & behav dis,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,Eu19y00,Severe,"","","",2,read
65826,[X]Mental and behav dis due to hallucinogens: dependence syn,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,Eu16200,Severe,"","","",2,read
97561,[X]Mental and behav dis due to use cannabinoids: amnesic syn,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,Eu12600,Severe,"","","",2,read
102582,[X]Mental behav disorders due use crack cocaine: depend synd,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,Eu1A200,Severe,"","","",2,read
94725,[X]Overdose - amobarbital,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,U202.18,Severe,"","","",2,read
99842,Accidental poisoning by opium,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,T802300,Severe,"","","",2,read
109077,"Amfetamine or psychostimulant dependence, unspecified",SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,E244011,Severe,"","","",2,read
62717,"Combined drug dependence, excluding opioid, episodic",SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,E249200,Severe,"","","",2,read
53307,Drug induced methaemoglobinaemia,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,D417300,Severe,"","","",2,read
98362,Drug misuse assessment declined - enhanced services administ,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,9kS..00,Severe,"","","",2,read
95380,H/O daily ecstasy misuse,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,1T20.00,Severe,"","","",2,read
71086,"Hallucinogen dependence, continuous",SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,E245100,Severe,"","","",2,read
68796,Hypnotic poisoning,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,SL7..11,Severe,"","","",2,read
96009,Substance misuse treatment declined,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,9HC6.00,Severe,"","","",2,read
97488,[X]Men & behav dis due opioid: withdrawl state with delirium,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,Eu11400,Severe,"","","",2,read
56179,[X]Mental and behav dis due hallucinogens: withdrawal state,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,Eu16300,Severe,"","","",2,read
55566,"[X]Poisoning by other analgesics, not elsewhere classified",SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,SyuFA00,Severe,"","","",2,read
108575,[X]Poisoning by other opioids,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,SyuFB00,Severe,"","","",2,read
63420,Accidental poisoning by other tranquillisers,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,T83y.00,Severe,"","","",2,read
66791,Accidental poisoning by psychotropic agents NOS,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,T84z.00,Severe,"","","",2,read
107084,Accidental poisoning by tear gas,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,T993.00,Severe,"","","",2,read
93528,H/O daily major tranquilliser misuse,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,1TB0.00,Severe,"","","",2,read
70578,Hallucinogen dependence in remission,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,E245300,Severe,"","","",2,read
23712,Hemp dependence,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,E243.12,Severe,"","","",2,read
98763,SMR25a drug misuse initial assessment form,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,9K4..00,Severe,"","","",2,read
105789,[D]Drug-induced fever,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,R006400,Severe,"","","",2,read
65845,[X]Accident poisoning by and exposure to amphetamine - home,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,U1AD000,Severe,"","","",2,read
99011,[X]Intent self poison psychotropic drug at res institut,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,U204100,Severe,"","","",2,read
91577,[X]Ment behav dis due crack cocaine: unsp ment and behav dis,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,Eu1Az00,Severe,"","","",2,read
56650,[X]Ment/beh dis oth stims inc caffeine: unsp ment/behav disd,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,Eu15z00,Severe,"","","",2,read
101738,[X]Mental behav disord due crack cocaine: withdrawal state,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,Eu1A300,Severe,"","","",2,read
105346,[X]Mnt/bh dis due hallucngns: resid & late-onset psychot dis,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,Eu16700,Severe,"","","",2,read
105104,Chases the dragon,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,1V0A.00,Severe,"","","",2,read
52451,Combined opioid with other drug dependence in remission,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,E248300,Severe,"","","",2,read
109966,Drug addiction maintenance therapy - lofexidine,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,8B23100,Severe,"","","",2,read
63379,Drug dependence during pregnancy - baby delivered,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,L183100,Severe,"","","",2,read
96004,Drug dependence during pregnancy/childbirth/puerperium NOS,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,L183z00,Severe,"","","",2,read
103881,H/O daily anti-depressant misuse,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,1TC0.00,Severe,"","","",2,read
110232,On substance misuse programme,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,9HCC.00,Severe,"","","",2,read
64500,Pregnancy and drug dependence,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,L183.11,Severe,"","","",2,read
37883,Psilocybin poisoning,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,SL96400,Severe,"","","",2,read
97811,Sharing of drug injecting equipment,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,1V38.00,Severe,"","","",2,read
110260,Substance misuse monitoring 6 month review,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,9HCA.00,Severe,"","","",2,read
101571,SUDDS - Substance use disorder diagnostic schedule,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,ZRl..11,Severe,"","","",2,read
107854,Urine cocaine positive,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,46QA100,Severe,"","","",2,read
109871,[X] Adverse reaction to cocaine,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,U606312,Severe,"","","",2,read
95849,[X]Accid poison/expos to narcotic drug unspecif place,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,U1A5z00,Severe,"","","",2,read
102591,[X]Men & beh dis due cocaine: resid & late-onset psychot dis,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,Eu14700,Severe,"","","",2,read
111865,[X]Men/behav dis due to use hallucinogens: oth men/behav dis,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,Eu16y00,Severe,"","","",2,read
49068,[X]Ment/behav dis due use vol solvents: unsp ment/behav dis,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,Eu18z00,Severe,"","","",2,read
98618,[X]Mental & behav dis due to vol solvents: psychotic disordr,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,Eu18500,Severe,"","","",2,read
67491,[X]Mental and behav dis due to use hallucinogens: harmfl use,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,Eu16100,Severe,"","","",2,read
103991,[X]Mental and behav dis due to use opioids: amnesic syndrome,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,Eu11600,Severe,"","","",2,read
65950,[X]Mnt/bh dis mlti drg use/oth psy sbs: wthdr state + dlrium,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,Eu19400,Severe,"","","",2,read
111420,[X]Overdose - flurazepam,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,U202.14,Severe,"","","",2,read
67717,[X]Pois/exp ?intent to hallucinogen other spec place,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,U406y00,Severe,"","","",2,read
70900,"Combined drug dependence, excluding opioid, in remission",SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,E249300,Severe,"","","",2,read
102534,Dexamphetamine maintenance,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,Z1Q6300,Severe,"","","",2,read
69963,Drug addict re-notific due,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,9G22.00,Severe,"","","",2,read
56697,Fetus and newborn afect by mat use of nutritional chem subs,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,Q041.00,Severe,"","","",2,read
100578,Fetus with drug damage with antenatal problem,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,L255200,Severe,"","","",2,read
99010,Hallucinogen poisoning NOS,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,SL96z00,Severe,"","","",2,read
100935,Health problem secondary to drug misuse,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,1V0E.00,Severe,"","","",2,read
95460,Heroin maintenance,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,Z1Q6214,Severe,"","","",2,read
94242,"Injury ?accidental, poisoning by liquid petrol gas",SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,TN11.00,Severe,"","","",2,read
110312,Irresistible craving for drugs,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,1P64.00,Severe,"","","",2,read
101697,Notified addict,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,1V07.00,Severe,"","","",2,read
62106,[X]Men & beh dis vol solvents: withdrawal state wth delirium,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,Eu18400,Severe,"","","",2,read
102475,[X]Mental behav disord due crack cocaine: psychotic disorder,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,Eu1A500,Severe,"","","",2,read
106958,[X]Mental/behav dis multi drg use/oth psy sbs: amnesic syndr,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,Eu19600,Severe,"","","",2,read
109265,Urine cocaine concentration,SM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,SM,46QA200,Severe,"","","",2,read
1588,Misuse of drugs NOS,SM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,SM,E25z.00,Moderate,"","","",2,read
8490,Drug user,SM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,SM,13c..00,Moderate,"","","",2,read
3635,Nondependent cannabis abuse,SM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,SM,E252.00,Moderate,"","","",2,read
93412,Substance misuse,SM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,SM,13cM.00,Moderate,"","","",2,read
21670,Health ed.- drugs of addiction,SM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,SM,679A.00,Moderate,"","","",2,read
78442,H/O cannabis misuse,SM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,SM,1T8..00,Moderate,"","","",2,read
3565,Suspected drug abuse,SM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,SM,1J1..00,Moderate,"","","",2,read
6988,[V]Drug use,SM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,SM,ZV4K100,Moderate,"","","",2,read
7747,Nondependent abuse of drugs,SM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,SM,E25..00,Moderate,"","","",2,read
21662,[X]Drug addiction - cannabis,SM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,SM,Eu12211,Moderate,"","","",2,read
22675,H/O: recreational drug use,SM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,SM,146E.00,Moderate,"","","",2,read
34115,Lifestyle advice regarding drug misuse,SM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,SM,67H3.00,Moderate,"","","",2,read
9151,Drugs of abuse screening,SM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,SM,68U..00,Moderate,if_linked_to_referral,1,"",2,read
59961,Drugs,SM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,SM,7Q...00,Moderate,"","","",2,read
30094,Advice on drugs of addiction,SM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,SM,ZG23200,Moderate,"","","",2,read
30251,Intravenous drug user,SM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,SM,13c1.00,Moderate,"","","",2,read
19478,Drug induced parkinsonism,SM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,SM,F121.11,Moderate,"","","",2,read
85956,History of substance misuse,SM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,SM,1T...00,Moderate,"","","",2,read
10860,Nondependent cocaine abuse,SM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,SM,E256.00,Moderate,"","","",2,read
97025,Drug misuse behaviour,SM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,SM,1V...00,Moderate,"","","",2,read
97028,Illicit drug use,SM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,SM,1V64.00,Moderate,"","","",2,read
25925,Prolonged high dose use of cannabis,SM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,SM,13cE.00,Moderate,"","","",2,read
6107,Suspected abuse soft drugs,SM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,SM,1J10.00,Moderate,"","","",2,read
19351,Advice to stop taking a drug,SM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,SM,ZGB6611,Moderate,"","","",2,read
5203,Glue sniffing dependence,SM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,SM,E246.00,Moderate,"","","",2,read
26831,Nondependent opioid abuse,SM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,SM,E255.00,Moderate,"","","",2,read
90879,Christo inventory for substance-misuse services score,SM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,SM,388k.00,Moderate,"","","",2,read
32709,Previously injecting drug user,SM2,Drug misuse,"Drug misuse, moderate (all other)",Drug misuse,SM,13cJ.00,Moderate,"","","",2,read
